counter_id,measurement_id_and_name,measurement_id,measurement_name,measurement_description,measurement_network_profile,measurement_nw_aggregation_levels,network_element_name,netact_name,product_type,description,updated,logical_type,trigger_type,sampling_interval,unit,range,example_values,dependencies_with_other_counters,operability_class,related_to_feature,related_to_standard,3gpp_measurement_name,3gpp_measurement_type,exceptions_to_related_standard,used_from_release,filter,is_archived,logical_type_upper
005026,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,PW TRX FREQUENCY,TRX_FREQUENCY,BSC,"Absolute radio frequency number of the TRX. Shows the TRX parameter value set as INITIAL_FREQUENCY by the user. If hopping is used, this value is obsolete.","Note: Counter will not be updated for a call, if the latest Measurement report received before expiry of the internal timer has UL/DL Rxlevel as ZERO. Impact: Less pegging for the mentioned counters in BSC17/BSc18 w.r.t BSC16 KPI.",Variable,Event,,Integer number,,,,,• BSS6217: TRX Level Performance Statistics,,,,,S6,1,0.0,NONE
005027,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,AVE SUM OF IDLE CH INTERFERENCE,,BSC,"The sum of sampled TCH interference band values. The BTS reports the interference for each idle TCH as a band number (0-4, where 0 means the lowest). The average idle TCH interference level (0-4) can be counted from the ratio between counters 005027 and 005028.",Every 20 seconds.,Sum,Sample,20 s,Integer number,0-96,,005028 (POWER DENOMINATOR 8),,• BSS6217: TRX Level Performance Statistics,,,,,S6,1,0.0,SUM
005028,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,POWER DENOMINATOR 8,,BSC,The number of samples of the counter 005027.,,Sum,Sample,20 s,Integer number,,,,,• BSS6217: TRX Level Performance Statistics,,,,,S6,1,0.0,SUM
005029,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,AVE SUM OF IDLE TCHS PER TRX,,BSC,Sum of the idle TCH samples. The average idle TCH interference level (0-4) can be counted from the ratio between counters 005029 and 005030.,"Every 20 seconds.

Note that if the channel type is dual (TCHD) then one time slot gives 3 TCHs in this counter (one FR TCH and 2 HR TCHs).",Sum,Sample,20 s,Integer number,0-24,,005030 (POWER DENOMINATOR 9),,• BSS6217: TRX Level Performance Statistics,,,,,S6,1,0.0,SUM
005030,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,POWER DENOMINATOR 9,,BSC,The number of samples of the counter 005029.,,Sum,Sample,20 s,Integer number,,,,,• BSS6217: TRX Level Performance Statistics,,,,,S6,1,0.0,SUM
M216B2C21,216B2: SCCP signalling point,216B2,SCCP signalling point,SCCP signalling point measurement (216).,"PLMN-MGW, PLMN-SNET-SPCD / PLMN-RNC, PLMN-SNET-SPCD",MGW: MGW,XUDTS_MESSAGES_RECEIVED,XUDTS_MESSAGES_RECEIVED,IPA2800,"XUDTS messages received,   9bis.16 in ITU-T Q.752.",,Cumulative,Event,,Integer number,,,,,,• ITU-T Q.752 06/97,,,,RN4.0/U4.0,1,0.0,SUM
005031,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,PW TRX IN EXT AREA,TRX_TYPE,BSC,"Identification of a TRX.

0 = normal area
1 = extended area
2 = super-extended area","Note: Counter will not be updated for a call, if the latest Measurement report received before expiry of the internal timer has UL/DL Rxlevel as ZERO. Impact: Less pegging for the mentioned counters in BSC17/BSc18 w.r.t BSC16 KPI.",Variable,Event,,Integer number,,,,,"• BSS21277: 105km Extended Cell CS
• BSS6037: Extended Cell Range",,,,,S6,1,0.0,NONE
005037,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,NOT COMPRESSED SACCH,NOT_COMPRESSED_SACCH,BSC,The number of not compressed SACCH bursts,Counter is updated according to BS Power compression field in MEASUREMENT RESULT MESSAGE received from BTS.,Sum,Event,,Integer number,,,,,• BSS21507: Flexible MCPA TX Power Pooling,,,,,S15,1,0.0,SUM
005032,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,MS POWER INCREASE BY SIGNAL QUAL WITH 14.4  DATA,MS_PWR_INC_QUAL_14400,BSC,"Number of MS power control increase commands in a cell, caused by the uplink signal quality in 14.4 kbit/s data connection.

This counter contains MS power control messages where the new commanded RF power level is higher than the RF power level the MS is currently using while the connection type is 14.4 kbit/s data.",,Sum,Event,,Integer number,,,,,• BSS7003: High Speed Circuit Switched Data (HSCSD),,,,,S7,1,0.0,SUM
005033,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,BS POWER INCREASE BY SIGNAL QUAL WITH 14.4  DATA,BS_PWR_INC_QUAL_14400,BSC,"Number of BS power control increase commands in a cell, caused by the downlink signal quality in 14.4 kbit/s data connection.

This counter contains BS power control messages where the new commanded RF power level is higher than the RF power level the TRX is currently using while the connection type is 14.4 kbit/s data.",,Sum,Event,,Integer number,,,,,• BSS7003: High Speed Circuit Switched Data (HSCSD),,,,,S7,1,0.0,SUM
005034,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,AVERAGE SAIC BS POWER,AVERAGE_SAIC_BS_POWER,BSC,"Sum of the TRX specific SAIC capable MS related downlink RF power level value samples in the serving cell. The RF power level value samples are taken from every 40th MS report received by the BSC during a call. The value range of a single RF power level sample is 0..15. 
 
RF power level value mapping (Pmax is the maximum transmission power of the BTS):
0 -> Pmax - 0 dBm 
1 -> Pmax - 2 dBm 
2 -> Pmax - 4 dBm
... 
15 -> Pmax - 30 dBm.

If Pmax is 43 dBm, then the value 0 means 43 dBm and the value 15 means 13 dBm.

The average TRX specific downlink RF power level used in the cell can be calculated by dividing this counter with the denominator counter 005035 AVERAGE SAIC BS POWER DENOMINATOR.","The RF power level value is sampled every 20 seconds during a call.
Note: Counter will not be updated for a call, if the latest Measurement report received before expiry of the internal timer has UL/DL Rxlevel as ZERO. Impact: Less pegging for the mentioned counters in BSC17/BSc18 w.r.t BSC16 KPI.",Sum,Sample,20 s,Integer number,,,005035 (AVERAGE SAIC BS POWER DENOMINATOR ),,• BSS20082: Single Antenna Interference Cancellation (SAIC),,,,,S12,1,0.0,SUM
005035,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,AVERAGE SAIC BS POWER DENOMINATOR ,AVE_SAIC_BS_POWER_DENOM,BSC,"Number of the SAIC capable MS related RF power level value samples in the serving cell. Denominator of the counter 005034 AVERAGE SAIC BS POWER.
",Increased by one every 20 seconds when counter 005034 AVERAGE SAIC BS POWER is updated.,Sum,Sample,20 s,Integer number,,,005034 (AVERAGE SAIC BS POWER),,• BSS20082: Single Antenna Interference Cancellation (SAIC),,,,,S12,1,0.0,SUM
007008,007: Availability,007,Availability,Availability measurement (M007) registers information on the restart and the disconnection times of the computer units. The information is collected for each computer unit in the BSC in question.,"BSC,UNITTYPE-UID",NBR,UNIT RESTARTS,UNIT_RESTARTS,BSC,Number of the restarts of the unit.,,Sum,Event,,Integer number,,,,,,,,,,S1,1,0.0,SUM
005036,005: Power Control,005,Power Control,"Power Control (M005) registers information on how the BSC controls the power level and signal quality of the mobile station (MS) and the base transceiver station (BTS). It allows the user to obtain information on the number of power control messages which the BSC sends to the MS and the BTS, and on the quality and strength of the signals both in uplink and downlink direction. This measurement collects one set of results for each TRX.

A TRX-level object is a combination of BTS, TRX, and radio frequency numbers. Exceeding the maximum number of objects, for example, radio network configuration changes within a measurement period, causes missed counter updates and the ""STATISTICS: too much objects"" log writing to the MCMU log.

The counters of this measurement are updated both on TCH and on SDCCH.","BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",BSC - BTS - TRX,COMPRESSED SACCH,COMPRESSED_SACCH,BSC,The number of compressed SACCH bursts.,Counter is updated according to BS Power compression field in MEASUREMENT RESULT MESSAGE received from BTS,Sum,Event,,Integer number,,,,,• BSS21507: Flexible MCPA TX Power Pooling,,,,,S15,1,0.0,SUM
008412,008: OSI/X.25,008,OSI/X.25,OSI measurement (M008) can measure how the connection between the BSC and the NMS functions.,"BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",-,TPDU REC,TPDU_REC,BSC,Number of the TPDUs received.,,Sum,Event,,Integer number,,,,,,,,,,S1,1,0.0,SUM
008413,008: OSI/X.25,008,OSI/X.25,OSI measurement (M008) can measure how the connection between the BSC and the NMS functions.,"BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",-,TPDU SENT,TPDU_SENT,BSC,Number of the TPDUs transmitted.,,Sum,Event,,Integer number,,,,,,,,,,S1,1,0.0,SUM
008414,008: OSI/X.25,008,OSI/X.25,OSI measurement (M008) can measure how the connection between the BSC and the NMS functions.,"BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",-,TPDU RETRAN,TPDU_RETRAN,BSC,Number of the TPDUs retransmitted.,,Sum,Event,,Integer number,,,,,,,,,,S1,1,0.0,SUM
008415,008: OSI/X.25,008,OSI/X.25,OSI measurement (M008) can measure how the connection between the BSC and the NMS functions.,"BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",-,TPDU DISCARD,TPDU_DISCARD,BSC,Number of the checksum TPDUs discarded.,,Sum,Event,,Integer number,,,,,,,,,,S1,1,0.0,SUM
013000,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,CHANGED FLAG,CHANGED_FLAG,BSC,This counter is not in use.,This counter is NOT relevant.,,,,,,,,,,,,,,S2,1,0.0,
013001,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 1,,BSC,"Average strength of the downlink signal received from an undefined adjacent cell, the value ranges from 0 to 73.

This counter is updated with counter 013002.","During calls, whenever the MS reports an undefined adjacent cell, the strength of the received signal is registered. The average strength of the downlink signal from the undefined adjacent cell is calculated on the basis of these records.

Strength of the received signal level according to 3GPP TS 05.08 (8.1.4):
0 = less than -110 dBm
1 = between -110 and -109 dBm
2 = between -109 and -108 dBm
...
72 = between -39 and -38 dBm
73 = greater than -38 dBm",Sum,Event,,Integer number,0-73,,013002 (UNDEFINED ADJACENT CELL DENOMINATOR 1),,,,,,,S2,1,0.0,SUM
013002,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,UNDEFINED ADJACENT CELL DENOMINATOR 1,,BSC,"Denominator of the average strength of the downlink signal received from an undefined adjacent cell (always > 0).

This counter is updated with counter 013001.",,Sum,Event,,Integer number,,,013001 (AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 1),,,,,,,S2,1,0.0,SUM
013003,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,NCC BCC BCCH 1,,BSC,"NCC: Network colour code identification of the base station identification code. The values range from 0 to 7.

BCC: BTS colour code identification of the base station identification code. The values range from 0 to 7.

BCCH: Number of the BCCH carrier (= absolute radio frequency number).

Values:
GSM 1 ..124
E-GSM 0 .. 1023
GSM1800 512 .. 855
GSM1900 512 .. 810",,Variable,Event,,Integer number,,,,,,,,,,S2,1,0.0,NONE
013004,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 2,,BSC,"Average strength of the downlink signal received from an undefined adjacent cell, the value ranges from 0 to 73. 

This counter is updated with counter 013005.","During calls, whenever the MS reports an undefined adjacent cell, the strength of the received signal is registered. The average strength of the downlink signal from the undefined adjacent cell is calculated on the basis of these records. 

Strength of the received signal level according to 3GPP TS 05.08 (8.1.4): 
0 = less than -110 dBm 
1 = between -110 and -109 dBm 
2 = between -109 and -108 dBm 
... 
72 = between -39 and -38 dBm 
73 = greater than -38 dBm",Sum,Event,,Integer number,0-73,,013005 (UNDEFINED ADJACENT CELL DENOMINATOR 2),,,,,,,S2,1,0.0,SUM
013005,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,UNDEFINED ADJACENT CELL DENOMINATOR 2,,BSC,"Denominator of the average strength of the downlink signal received from an undefined adjacent cell (always > 0). 

This counter is updated with counter 013004.",,Sum,Event,,Integer number,,,013004 (AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 2),,,,,,,S2,1,0.0,SUM
013006,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,NCC BCC BCCH 2,,BSC,"NCC: Network colour code identification of the base station identification code. The values range from 0 to 7. 

BCC: BTS colour code identification of the base station identification code. The values range from 0 to 7. 

BCCH: Number of the BCCH carrier (= absolute radio frequency number). 

Values: 
GSM 1 ..124 
E-GSM 0 .. 1023 
GSM1800 512 .. 855 
GSM1900 512 .. 810",,Variable,Event,,Integer number,,,,,,,,,,S2,1,0.0,NONE
M2073C11,2073: IPv6 Statistics,2073,IPv6 Statistics,IPv6 Statistics,PLMN-RNC-FPNODE,FPNODE,IPV6_FRAGMENT_CREATES,IPV6_FRAGMENT_CREATES,IPALight,The total number of outgoing datagram fragments that have been generated as a result of fragmentation at this entity.,When datagram fragments are generated as a result of fragmentation at this entity.,sum,,,Integer number,,,,,,,,,,mcRNC19,1,0.0,SUM
013007,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 3,,BSC,"Average strength of the downlink signal received from an undefined adjacent cell, the value ranges from 0 to 73. 

This counter is updated with counter 013008.","During calls, whenever the MS reports an undefined adjacent cell, the strength of the received signal is registered. The average strength of the downlink signal from the undefined adjacent cell is calculated on the basis of these records. 

Strength of the received signal level according to 3GPP TS 05.08 (8.1.4): 
0 = less than -110 dBm 
1 = between -110 and -109 dBm 
2 = between -109 and -108 dBm 
... 
72 = between -39 and -38 dBm 
73 = greater than -38 dBm",Sum,Event,,Integer number,0-73,,013008 (UNDEFINED ADJACENT CELL DENOMINATOR 3),,,,,,,S2,1,0.0,SUM
013008,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,UNDEFINED ADJACENT CELL DENOMINATOR 3,,BSC,"Denominator of the average strength of the downlink signal received from an undefined adjacent cell (always > 0). 

This counter is updated with counter 013007.",,Sum,Event,,Integer number,,,013007 (AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 3),,,,,,,S2,1,0.0,SUM
M2073C5,2073: IPv6 Statistics,2073,IPv6 Statistics,IPv6 Statistics,PLMN-RNC-FPNODE,FPNODE,IPV6_IN_ADDRESS_ERRORS,IPV6_IN_ADDRESS_ERRORS,IPALight,The total number of datagrams chosen to be discarded because the IP address in their IP header destination field was not a valid address.,When an invalid address datagram is received.,sum,,,Integer number,,,,,,,,,,mcRNC19,1,0.0,SUM
013009,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,NCC BCC BCCH 3,,BSC,"NCC: Network colour code identification of the base station identification code. The values range from 0 to 7. 

BCC: BTS colour code identification of the base station identification code. The values range from 0 to 7. 

BCCH: Number of the BCCH carrier (= absolute radio frequency number). 

Values: 
GSM 1 ..124 
E-GSM 0 .. 1023 
GSM1800 512 .. 855 
GSM1900 512 .. 810",,Variable,Event,,Integer number,,,,,,,,,,S2,1,0.0,NONE
013010,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 4,,BSC,"Average strength of the downlink signal received from an undefined adjacent cell, the value ranges from 0 to 73. 

This counter is updated with counter 013011.","During calls, whenever the MS reports an undefined adjacent cell, the strength of the received signal is registered. The average strength of the downlink signal from the undefined adjacent cell is calculated on the basis of these records. 

Strength of the received signal level according to 3GPP TS 05.08 (8.1.4): 
0 = less than -110 dBm 
1 = between -110 and -109 dBm 
2 = between -109 and -108 dBm 
... 
72 = between -39 and -38 dBm 
73 = greater than -38 dBm",Sum,Event,,Integer number,0-73,,013011 (UNDEFINED ADJACENT CELL DENOMINATOR 4),,,,,,,S2,1,0.0,SUM
013011,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,UNDEFINED ADJACENT CELL DENOMINATOR 4,,BSC,"Denominator of the average strength of the downlink signal received from an undefined adjacent cell (always > 0). 

This counter is updated with counter 013010.",,Sum,Event,,Integer number,,,013010 (AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 4),,,,,,,S2,1,0.0,SUM
013012,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,NCC BCC BCCH 4,,BSC,"NCC: Network colour code identification of the base station identification code. The values range from 0 to 7. 

BCC: BTS colour code identification of the base station identification code. The values range from 0 to 7. 

BCCH: Number of the BCCH carrier (= absolute radio frequency number). 

Values: 
GSM 1 ..124 
E-GSM 0 .. 1023 
GSM1800 512 .. 855 
GSM1900 512 .. 810",,Variable,Event,,Integer number,,,,,,,,,,S2,1,0.0,NONE
013013,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 5,,BSC,"Average strength of the downlink signal received from an undefined adjacent cell, the value ranges from 0 to 73. 

This counter is updated with counter 013014.","During calls, whenever the MS reports an undefined adjacent cell, the strength of the received signal is registered. The average strength of the downlink signal from the undefined adjacent cell is calculated on the basis of these records. 

Strength of the received signal level according to 3GPP TS 05.08 (8.1.4): 
0 = less than -110 dBm 
1 = between -110 and -109 dBm 
2 = between -109 and -108 dBm 
... 
72 = between -39 and -38 dBm 
73 = greater than -38 dBm",Sum,Event,,Integer number,0-73,,013014 (UNDEFINED ADJACENT CELL DENOMINATOR 5),,,,,,,S2,1,0.0,SUM
013014,013: Undefined Adjacent Cell,013,Undefined Adjacent Cell,Undefined adjacent cell measurement (M013) registers statistics on cells which have not been defined as adjacent cells but which are among those six neighbouring cells that the MS receives best. This measurement type collects one set of results for each BTS.,"BSC-BCF-BTS,SEG,NCC-BCC-BCCH",-,UNDEFINED ADJACENT CELL DENOMINATOR 5,,BSC,"Denominator of the average strength of the downlink signal received from an undefined adjacent cell (always > 0). 

This counter is updated with counter 013013.",,Sum,Event,,Integer number,,,013013 (AVE DOWNLINK SIGNAL STRENGTH IN ADJACENT CELL 5),,,,,,,S2,1,0.0,SUM
