vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column,aggregation_in_upper,functionsubsetid,object_aggregation,counter_technology,table_technology
Nokia,LTE eNB Load,8018,UE_CONT_REL_INIT_ENB,UE Contexts released due to S1 Reset messages (partial and global) initiated by the eNB,M8018C4,The number of UE contexts being released due to S1 Reset procedure initiated by eNB (all released UE contexts  are counted RRC Connected with or without DRB). Number is updated once by the number of affected UEs.,Integer number,sum,1,1,344,"nokia_common_8018,nokia_macro_8018",4G : PLMN-MRBTS-LNBTS,,,,,SUM,,sum,,
Nokia,LTE Inter System Handover to GSM per Neighbor Cell,8019,NACC_TO_GSM_ATT_NB,Number of NACC from LTE to GSM attempts per neighbor cell relationship,M8019C0,This measurement provides the number of NACC from LTE to GSM attempts per neighbor cell relationship.,Integer number,sum,0,1,348,,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, LAC-TCID, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Inter System Handover to GSM per Neighbor Cell,8019,ISYS_HO_GERAN_SRVCC_ATT_NB,Inter System Handover attempts to GERAN with SRVCC per neighbor cell relationship,M8019C3,"This measurement provides the number of Inter System Handover attempts to GERAN with SRVCC (Single Radio Voice Call Continuity, 3GPP TS 23.216) per neighbor cell relationship.",Integer number,sum,0,1,348,,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, LAC-TCID, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Cell Availability,8020,DENOM_CELL_AVAIL,Cell availability denominator,M8020C6,This counter indicates the number of samples when the cell availability is checked. This counter is used as a denominator for the cell availability calculation.  Note: This counter is also supported for NB-IoT Standalone configuration and WB host cell in case of inband/guardband NB-IoT configuration.,Integer number,sum,1,1,345,"nokia_common_8020,nokia_macro_8020","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Cell Availability,8020,SAMPLES_CELL_S1TRANS_FAILURE,"Samples when the cell is ""unplanned unavailable"" due to S1 transmission failure",M8020C11,"This counter indicates the number of samples when the cell is in the ""unplanned unavailable"" state due to S1 transmission failure. It is a subcounter of SAMPLES_CELL_UNPLAN_UNAVAIL.  Note: This counter is also supported for NB-IoT standalone configuration and WB host cell in case of inband/guardband NB-IoT configuration.",Integer number,sum,1,1,345,"nokia_common_8020,nokia_macro_8020","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Cell Availability,8020,DEG_RRCATMP_REC_PHASE_III,Degraded RRC Connection Setup Attempts recovery phase III,M8020C24,This counter shows how many times the third phase of the degraded RRC connection setup attempts sleeping cell recovery procedure has been completed.,Integer number,sum,1,1,345,"nokia_common_8020,nokia_macro_8020","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Cell Availability,8020,ABN_ANTTX_REC_PHASE_I,Abnormal Antenna TX Power recovery phase I,M8020C26,This counter shows how many times the first phase of the abnormal antenna TX Power sleeping cell recovery procedure has been completed.,Integer number,sum,0,1,345,,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Handover,8021,HO_SB_ATT,Number of service based handover attempts,M8021C7,"This measurement provides the number of intra LTE service based handover attempts. It comprises intra-eNB and inter-eNB handover scenarios.  Service based handovers are used for �traffic steering�, which is to handover UEs with ongoing VoLTE services (QCI1) to specific cells.  An additional use case is the �redirect of VoLTE call setup�, which enables VoLTE call setups through forced service based handovers in cases where VoLTE is not supported by the serving cell.  Note: in case of �traffic steering,� the handover cause �resource optimization handover� (3GPP TS 36.413, 36.423) (or with equivalent eNB-internal cause) is sent to the handover target cell to initiate the service based handover. Service based handovers triggered due to event A4 reports are counted. Handovers triggered due to event A3/A5 reports are not counted. Load based handover events are not counted either.  Note: In case of �redirect VoLTE call setup,� the handover cause �time critical handover� (3GPP TS 36.413, 36.423) (or with equivalent eNB-internal cause) is sent to the handover target cell in order to initiate the forced service based handover. Forced service based handovers triggered due to event A3/A4/A5 reports are counted.   Note: In case the LTE2503 feature (Emergency Call based mobility trigger) is enabled, the handover cause ""time critical handover"" (3GPP TS 36.413, 36.423) is also counted.",Integer number,sum,1,1,345,"nokia_common_8021,nokia_macro_8021","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Handover,8021,HO_DRX_SUCC,Number of Handover completions for UEs running in DRX mode,M8021C19,This measurement provides the number of successful Handover completions for UEs running in DRX mode.,Integer number,sum,1,1,345,"nokia_common_8021,nokia_macro_8021","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Handover,8021,MRO_LATE_HO,Number of Late Handover,M8021C20,"This counter provides the number of Late Handovers.  A Late Handover is a sequence of a missed HO attempt (instead of HO, RLF on the UE side and optionally recoverable RLF on the eNB side) in one cell followed by an RRC connection re-establishment request in another cell.   In case of an intra cell handover, this counter shall not be updated. Reason: This MRO-related counter, which is used by the MRO algorithm (LTE533: Mobility Robustness Optimization), is an inter cell handover related counter (that is the handover target cell is different from the handover source cell) which shall not be influenced by intra cell handovers (that is handover target cell is equal to handover source cell).  Note: Handovers for UEs with modified CIO settings are excluded from this counter.  Note: This counter is not incremented in case LTE5603 is enabled and the given UE Context has been triggered earlier by SPID based handover, just before related MRO re-establishment, RLF Indication or Handover Report event was received.",Integer number,sum,1,1,345,"nokia_common_8021,nokia_macro_8021","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Handover,8021,HO_PREP_IN_ATT_RO,Incoming handover preparation attempts (Resource Optimization Handover),M8021C29,This measurement provides the number of incoming handover preparation attempts caused by the handover cause Resource Optimization Handover. The counter is updated in the handover target cell for which the incoming handover preparation request was received. The counter is not updated in case of an intra-cell handover. The counter is not updated in case of a RLF (Radio Link Failure) triggered incoming handover.,Integer number,sum,1,1,345,"nokia_common_8021,nokia_macro_8021","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Handover,8021,HO_INTFREQ_QCI1_RR_A3A5_SUCC,Successful inter-frequency handover completions for UEs with QCI1 (A3/A5 radio related handovers only),M8021C38,"This measurement provides the number of successful inter-frequency handover completions for UEs with QCI1. Only event A3/A5 radio related handovers are counted. Event A4 service-based handovers and event A4 load-based handovers are not counted (3GPP TS 36.331, TS 36.413, TS 36.423). It comprises the intra- and inter-eNB handover scenarios. The counter is updated in the source cell of the handover.",Integer number,sum,1,1,345,"nokia_common_8021,nokia_macro_8021","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Handover,8021,HO_INTFREQ_QCI1_ATT,Inter-frequency Handover attempts for VoLTE (QCI1),M8021C39,"This measurement provides the number of inter-frequency handover attempts for UEs with QCI1 (Voice over LTE). It comprises the intra- and inter-eNB handover scenarios. The counter is updated in the source cell of the handover. Note: In the exceptional case that the target cell has not accepted the QCI1 and QCI5 bearers (the QCI5 bearer is needed for VoIP signaling) during handover preparation, the counter is not incremented.",Integer number,sum,1,1,345,"nokia_common_8021,nokia_macro_8021","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Handover,8021,PCELL_INTRA_CELL_HO_ATT,Number of Intra-cell Handover Attempts for CA reasons,M8021C46,"This counter provides the number of intra-cell handover attempts that were started to direct a UE to a new band (within the same cell, for example, from band 38 to 41) to increase the potential DL CA bandwidth for a given UE, both from non-CA-capable band to CA-capable band, and from less CA capacity to more CA capacity. Note: SCell (or SCells) is added during HO, that is, SCell configuration done in HO Command (RRC Connection Reconfiguration). In case of ""no SCell (or SCells) will be added in HO Cmd"", there still is a chance to add SCell (or SCells) at a later time if step-wise SCell addition is enabled.",Integer number,sum,1,1,345,"nokia_common_8021,nokia_macro_8021","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Handover,8021,AVG_HO_IEF_LB_SUCC_1SEC,Average number of inter-frequency load balancing handover successes per second,M8021C53,This counter provides the average number of successful inter-frequency load balancing handover completions per second. It comprises the intra- and inter-eNB handover scenario. Load balancing handovers are used to shift cell traffic from a high-loaded serving cell to neighbor cells. It includes both inter-frequency load balancing and load equalization.  Note: This counter is NOT pegged in case of PCell Swap.,Integer number,avg,1,1,345,"nokia_common_8021,nokia_macro_8021","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,AVG,,avg,,
Nokia,LTE Handover,8021,SPID_HO_IEF_ATT,Number of inter frequency SPID based handover attempts,M8021C56,This measurement provides the number of inter-frequency SPID-based handover attempts for UEs. It comprises the intra- and inter-eNB handover scenarios. Note: ICSR with CSFB indication and QCI1-related requests should not trigger SPID handovers.,Integer number,sum,0,1,345,,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Handover,8021,SPID_HO_IEF_SUCC,Number of successful inter-frequency SPID based handover completions,M8021C57,This measurement provides the number of successful inter-frequency handover completions for UEs. It comprises the intra- and inter- eNB handover scenarios. Note: ICSR with CSFB indication and QCI1-related requests should not trigger SPID handovers.,Integer number,sum,0,1,345,,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE UE and Service Differentiation,8023,PDCP_SDU_DATA_VOL_DL_QCI_1,PDCP SDU data volume on eUu Interface DL for UEs assigned to QCI Counter Group 1,M8023C6,"This measurement gives an indication of the eUu interface traffic load by reporting the total transmitted PDCP SDU-related traffic volume for all UEs assigned to QCI Counter Group 1.  Note: QCI Counter Group, as such, is applicable for operator-specific QCIs introduced in RL30/RL25TD by LTE518: Operator-specific QCI, and later on, in RL60/RL45TD, extended by LTE1231: Operator-specific GBR QCIs. These counters are not related to generic QCI1-QCI9.",byte,sum,1,1,345,"nokia_common_8023,nokia_macro_8023","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE UE and Service Differentiation,8023,AVG_ACT_UE_PROFILE_7,Average Number of active UE of Mobility Profile 7,M8023C18,"This counter provides the average number of active UEs per cell assigned to Mobility Profile 7. A UE is defined as ""active"" if SRB and at least one DRB have been established. An ongoing data transfer is not mandatory to belong to this group of UEs.",Integer number,avg,1,1,345,"nokia_common_8023,nokia_macro_8023","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,AVG,,avg,,
Nokia,LTE UE and Service Differentiation,8023,AVG_ACT_UE_PROFILE_13,Average number of active UEs of Mobility Profile 13,M8023C32,"This counter provides the average number of active UEs per cell assigned to Mobility Profile 13. A UE is defined ""active"" if SRB and at least one DRB have been established. An ongoing data transfer is not mandatory to belong to this group of UEs.",Integer number,avg,1,1,345,"nokia_common_8023,nokia_macro_8023","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,AVG,,avg,,
Nokia,LTE UE and Service Differentiation,8023,PDCP_SDU_DATA_VOL_DL_MOB_PR_1,PDCP SDU data volume in Downlink of Mobility Profile 1,M8023C36,This counter provides the DL PDCP Data volume transmitted to UEs assigned to Mobility Profile 1.,bytes,sum,0,1,345,,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE UE and Service Differentiation,8023,PDCP_SDU_DATA_VOL_DL_MOB_PR_6,PDCP SDU data volume in Downlink of Mobility Profile 6,M8023C41,This counter provides the DL PDCP Data volume transmitted to UEs assigned to Mobility Profile 6.,bytes,sum,0,1,345,,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE UE and Service Differentiation,8023,PDCP_SDU_DATA_VOL_UL_MOB_PR_9,PDCP SDU data volume in Uplink of Mobility Profile 9,M8023C61,This counter provides the UL PDCP Data volume received from UEs assigned to Mobility Profile 9.,bytes,sum,0,1,345,,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE Handover to eHRPD per eHRPD bandclass,8025,ISYS_HO_EHRPD_PREP_BC,Inter System Handover preparations to eHRPD per eHRPD bandclass,M8025C0,This measurement provides the number of Inter System Handover preparations to eHRPD per eHRPD bandclass. For each handover relationship between the LTE cell (source of the inter system handover) and the eHRPD bandclass (target of the inter system handover) a separate counter is provided.,Integer number,sum,0,1,349,,"4G : PLMN-MRBTS-LNBTS-LNCEL, PLMN-MCC-MNC, PLMN-HBC",,,,,SUM,,sum,,
Nokia,LTE Handover to eHRPD per eHRPD bandclass,8025,ISYS_HO_EHRPD_PREP_FAIL2_BC,Failed Inter System Handover preparations to eHRPD caused by expiration of guarding timer TC2KRelocPrepHrpd per eHRPD bandclass,M8025C2,This measurement provides the number of Failed Inter System Handover preparations to eHRPD caused by expiration of guarding timer TC2KRelocPrepHrpd per eHRPD bandclass.  For each handover relationship between the LTE cell (source of the inter system handover) and the eHRPD bandclass (target of the inter system handover) a separate counter is provided. The timer is started when the eNB sends an S1AP:UPLINK S1 CDMA2000 TUNNELING message (3GPP TS 36.413) to the MME in case that this message is sent to prepare a Inter System Handover to eHRPD (CDMA2000 HO Required Indication is set to TRUE). The timer expires when the eNB has not received the corresponding response message S1AP:DOWNLINK S1 CDMA2000 TUNNELING (3GPP TS 36.413) from the MME in time.,Integer number,sum,0,1,349,,"4G : PLMN-MRBTS-LNBTS-LNCEL, PLMN-MCC-MNC, PLMN-HBC",,,,,SUM,,sum,,
Nokia,LTE Handover to eHRPD per eHRPD bandclass,8025,ISYS_HO_EHRPD_PREP_FAIL3_BC,Failed Inter System Handover preparations to eHRPD caused by received HO Failure indication message per eHRPD bandclass,M8025C3,This measurement provides the number of Failed Inter System Handover preparations to eHRPD per eHRPD bandclass caused by the reception of an S1AP:DOWNLINK S1 CDMA2000 TUNNELING (3GPP TS 36.413) message by the eNB from the MME which indicates a failed HO preparation to eHRPD. For each handover relationship between the LTE cell (source of the inter system handover) and the eHRPD bandclass (target of the inter system handover) a separate counter is provided.,Integer number,sum,0,1,349,,"4G : PLMN-MRBTS-LNBTS-LNCEL, PLMN-MCC-MNC, PLMN-HBC",,,,,SUM,,sum,,
Nokia,LTE QoS,8026,HARQ_DURATION_QCI1_AVG,Average HARQ transmission time for TBs with QCI 1 data,M8026C30,The counter provides the average time for HARQ transmissions of QCI 1 data during one measurement period.,ms,avg,1,1,345,"nokia_common_8026,nokia_macro_8026","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,AVG,,avg,,
Nokia,LTE QoS,8026,HARQ_DURATION_QCI5_AVG,Average HARQ transmission time for TBs with QCI 5 data,M8026C34,"The counter provides the average time for HARQ transmissions of QCI 5 data during one measurement period.  In case of FDD Inter-band/Intra-band Carrier Aggregation with Two Flexi Zone Micro BTSs (LTE1858), the counter is applicable only to PCell traffic, that is, the SCell data is excluded.",ms,avg,1,1,345,"nokia_common_8026,nokia_macro_8026","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,AVG,,avg,,
Nokia,LTE QoS,8026,PDCP_SDU_LOSS_DL_QCI_3_FNA,Number of lost PDCP SDUs in DL for QCI 3,M8026C262,Number of DL PDCP SDUs of a data radio bearer with QCI = 3 that could not be successfully transmitted. Only user-plane traffic (DTCH) is considered.,Integer number,sum,1,1,345,"nokia_common_8026,nokia_macro_8026","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE QoS,8026,QCI1_UES_GOOD_COND_DL,QCI1 (VoLTE) UEs in good conditions in DL,M8026C265,"This counter provides the average number of QCI1 (VoLTE) UEs for which the 99,00 % of the PDCP SDUs within the 5120ms sample per cell were received within 100ms delay in the downlink. The reported value is 100 times higher (that is, 100 represents 1.00).",Integer number,avg,1,1,345,"nokia_common_8026,nokia_macro_8026","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,AVG,,avg,,
Nokia,LTE QoS,8026,T_N_NO_FB_INI_HARQ_TX_NGBR_DL,Total number of NO Feedback for Initial HARQ Transmission for nonGBR in Downlink,M8026C278,This counter provides the total number of NO Feedback received (ACK/NACK) for initial HARQ transmissions in Downlink from the eNB to the UE for non-GBR.,Integer number,sum,1,1,345,"nokia_common_8026,nokia_macro_8026","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE QoS,8026,UL_TOT_N_HARQ_TX_TTIB,Total number of HARQ MAC PDUs scheduled with TTI Bundling in Uplink,M8026C295,This counter provides the total number of new MAC PDUs scheduled in the TTIB mode. Msg3 is excluded (when CFHO for TTIB is supported).,Integer number,sum,1,1,345,"nokia_common_8026,nokia_macro_8026","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE QoS,8026,NUM_FAST_UL_GRANTS_TRIGGERED,Number of times the Fast UL grants are triggered,M8026C299,"This counter provides the total number of times that the Fast UL grant functionality was triggered (by timers ilReacTimerUlTcpBoostTxSkip or ilReacTimerUlTxSkip).  Note 1: This counter does not count each distinct Fast UL grant, but the instances when the eNB starts to send skippable UL Grants. Note 2: UEs that have VoLTE service are not counted.",Integer number,sum,1,1,345,"nokia_common_8026,nokia_macro_8026","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE QoS,8026,AVG_HARQ_DELAY_QCI65_UL,Average HARQ layer delay for QCI65 in UL,M8026C309,"This counter provides the average value of the delay between the time point when the first part of the PDCP SDU in the UL was scheduled by the eNB, that is when the eNB sends a scheduling grant for the PDCP SDU on PDCCH, and when the last part of the PDCP SDU in the UL was successfully received by the eNB and consequently HARQ ACK by the eNB. This measurement is performed for UEs having QCI65 bearer in the UL.",Milliseconds,avg,0,1,345,,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,AVG,,avg,,
Nokia,LTE QoS,8026,AVG_HARQ_DELAY_QCI66_UL,Average HARQ layer delay for QCI66 in UL,M8026C310,"This counter provides the average value of the delay between the time point when the first part of the PDCP SDU in the UL was scheduled by the eNB, that is when the eNB sends a scheduling grant for the PDCP SDU on PDCCH, and when the last part of the PDCP SDU in the UL was successfully received by the eNB and consequently HARQ ACK by the eNB. This measurement is performed for UEs having QCI66 bearer in the UL.",Milliseconds,avg,0,1,345,,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,AVG,,avg,,
Nokia,LTE Handover (RLF trigger),8027,HO_RLF_PREP_SUCC,Successful Handover Preparation completions due to RLF,M8027C1,"This measurement provides the number of successful Handover Preparations, which is caused by the reception of a RLF Indication message.",Integer number,sum,1,1,345,"nokia_common_8027,nokia_macro_8027","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,TIMING_ADV_BIN_1,Timing Advance bin 1,M8029C1,"This counter provides the total time of UEs (in seconds) that are in the range d (in m) from the antenna depending on the value i of the counter TIMING_ADV_SET_INDEX: i = 1:	0 <= d <        78 i = 2:	0 <= d <      468 i = 3:	0 <= d <   1,006 i = 4:	0 <= d <   1,505 i = 5:	0 <= d <   3,003 i = 6:	0 <= d <   6,006 i = 7:	0 <= d < 10,000",Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,TIMING_ADV_BIN_7,Timing Advance bin 7,M8029C7,"This counter provides the total time of UEs (in seconds) that are in the range d (in m) from the antenna depending on the value i of the counter TIMING_ADV_SET_INDEX: i = 1:	     468 <= d <      546 i = 2:	  2,028 <= d <   2,262 i = 3:	  4,025 <= d <   4,528 i = 4:	  6,022 <= d <   6,774 i = 5:	12,012 <= d < 13,514 i = 6:	24,024 <= d < 27,027 i = 7:	39,998 <= d < 44,998",Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,TIMING_ADV_BIN_10,Timing Advance bin 10,M8029C10,"This counter provides the total time of UEs (in seconds) that are in the range d (in m) from the antenna depending on the value i of the counter TIMING_ADV_SET_INDEX: i = 1:	     702   <= d <      780 i = 2:	  3,042   <= d <   3,432 i = 3:	  6,138   <= d <   6,943 i = 4:	  9,183   <= d < 10,387 i = 5:	18,318   <= d < 20,721 i = 6:	36,637   <= d < 41,441 i = 7:	60,998   <= d < 68,997",Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,TIMING_ADV_BIN_19,Timing Advance bin 19,M8029C19,"This counter provides the total time of UEs (in seconds) that are in the range d (in m) from the antenna depending on the value i of the counter TIMING_ADV_SET_INDEX: i = 1:	 1,404  <= d <   1,482 i = 2:	 4,368  <= d <   4,446 i = 3:	 9,156  <= d <   9,257 i = 4:	13,699 <= d < 13,850 i = 5:	27,327 <= d < 27,628 i = 6:	54,655 <= d < 55,255 i = 7:	90,996 <= d < 91,996",Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,TIMING_ADV_BIN_29,Timing Advance bin 29,M8029C29,"This counter provides the total time of UEs (in seconds) that are in the range d (in m) from the antenna depending on the value i of the counter TIMING_ADV_SET_INDEX: i = 1:	    2,184   <= d <     2,262 i = 2:	    5,226   <= d <     5,616 i = 3:	  10,565   <= d <   11,068 i = 4:	  15,807   <= d <   16,559 i = 5:	  31,532   <= d <   33,033 i = 6:	  63,063   <= d <   66,066 i = 7:	104,996   <= d < 109,996",Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,RACH_MSG3_CONTENTION,Number of msg3 for contention-based RA procedures,M8029C32,"This measurement provides the number of messages, which are sent by the UE as part of the RACH procedure (so-called ""msg3"") in any kind of contention-based RACH procedure (consult 3GPP TS 36.300, 10.1.5).",Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,PUSCH_TRANS_MCS17_256QAM,PUSCH transmission using MCS17 for UE in 256QAM Mode,M8029C58,This counter provides the number of transmissions on PUSCH over the measurement period using MCS17 for UEs in 256QAM Mode.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,PUSCH_TRANS_MCS23_256QAM,PUSCH transmission using MCS23 for UE in 256QAM Mode,M8029C64,This counter provides the number of transmissions on PUSCH over the measurement period using MCS23 for UEs in 256QAM Mode.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,PUSCH_TRANS_NACK_MCS9_256QAM,PUSCH transmission nacks using  MCS9 for UE in 256QAM Mode,M8029C79,This counter provides the number of unacknowledged transmissions on PUSCH using MCS9 for UEs in 256QAM Mode.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,TRANS_FAIL_PUSCH_MCS3_256QAM,Failed PUSCH transmission using MCS3 for UE in 256QAM Mode,M8029C102,This counter provides the number of unsuccessful transmissions on PUSCH using MCS3 for UEs in 256QAM Mode. Only TBs that were not transmitted and are exceeding max HARQ retransmissions are considered.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,TRANS_FAIL_PUSCH_MCS10_256QAM,Failed PUSCH transmission using MCS10 for UE in 256QAM Mode,M8029C109,This counter provides the number of unsuccessful transmissions on PUSCH using MCS10 for UEs in 256QAM mode. Only TBs that were not transmitted and are exceeding maximum HARQ retransmissions are considered.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,TRANS_FAIL_PUSCH_MCS16_256QAM,Failed PUSCH transmission using MCS16 for UE in 256QAM Mode,M8029C115,This counter provides the number of unsuccessful transmissions on PUSCH using MCS16 for UEs in 256QAM mode. Only TBs that were not transmitted and are exceeding maximum HARQ retransmissions are considered.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,TRANS_FAIL_PUSCH_MCS20_256QAM,Failed PUSCH transmission using MCS20 for UE in 256QAM Mode,M8029C119,This counter provides the number of unsuccessful transmissions on PUSCH using MCS20 for UEs in 256QAM mode. Only TBs that were not transmitted and are exceeding maximum HARQ retransmissions are considered.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,TRANS_FAIL_PUSCH_MCS27_256QAM,Failed PUSCH transmission using MCS27 for UE in 256QAM Mode,M8029C126,This counter provides the number of unsuccessful transmissions on PUSCH using MCS27 for UEs in 256QAM mode. Only TBs that were not transmitted and are exceeding maximum HARQ retransmissions are considered.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,PUSCH_1ST_TRANS_MCS19_256QAM,First transmissions on PUSCH using MCS19 for UE in 256QAM Mode,M8029C147,This counter provides the number of first transmissions on PUSCH using MCS19 for UEs in 256QAM Mode.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,PUSCH_1ST_TRANS_MCS21_256QAM,First transmissions on PUSCH using MCS21 for UE in 256QAM Mode,M8029C149,This counter provides the number of first transmissions on PUSCH using MCS21 for UEs in 256QAM Mode.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
Nokia,LTE MAC,8029,PUSCH_1_TRS_NACK_MCS11_256QAM,First transmissions  NACKs on PUSCH using MCS11 for UE in 256QAM Mode,M8029C168,This counter provides the number of unacknowledged first transmissions on PUSCH using MCS11 for UEs in 256QAM Mode.,Integer number,sum,1,1,345,"nokia_common_8029,nokia_macro_8029","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",,,,,SUM,,sum,,
