begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ifInMCastPackets,ifOutFragPackets,ifInErrors,ifInMCastOctets,ifInDiscardedMCastOctets,ifOutMCastPackets,ifOutMCastOctets,ifOutFragments,ifInOctets,ifInDiscardedMCastPackets,ifOutOctets,ifInPackets,ifOutPackets,ifOutDroppedPackets,ifOutDroppedOctets
2022-03-15,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15461.0,dynamic,100.0,66958.0,0.0,0.0,5209670.0,5209670.0,0.0,0.0,0.0,712536050.0,66958.0,243239260.0,7800324.0,4074390.0,0.0,0.0
2022-03-15,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15462.0,dynamic,95.83333333333333,63882.0,140.0,0.0,4970122.0,4970122.0,0.0,0.0,280.0,401686672792.0,63882.0,59146791652.0,362794416.0,253656964.0,0.0,0.0
2022-03-15,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15463.0,dynamic,100.0,66772.0,0.0,0.0,5195020.0,5195020.0,0.0,0.0,0.0,753175752.0,66772.0,282878272.0,8394180.0,4475233.0,0.0,0.0
2022-03-15,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15464.0,dynamic,100.0,66775.0,0.0,0.0,5195030.0,5195030.0,0.0,0.0,0.0,1277705958.0,66775.0,833408760.0,13835364.0,8976457.0,0.0,0.0
2022-03-15,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,66753.0,0.0,0.0,5193546.0,5193546.0,0.0,0.0,0.0,1180925330.0,66753.0,732275228.0,12495605.0,7855450.0,0.0,0.0
2022-03-15,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15466.0,dynamic,94.58333333333333,63200.0,0.0,0.0,4917034.0,4917034.0,0.0,0.0,0.0,485108434.0,63200.0,348085904.0,5414494.0,3591565.0,0.0,0.0
2022-03-15,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15467.0,dynamic,94.58333333333333,63201.0,44.0,0.0,4917298.0,4917298.0,0.0,0.0,44.0,99108359.0,63201.0,12499290.0,1358511.0,13873.0,0.0,0.0
2022-03-15,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,67004.0,0.0,0.0,5213120.0,5213120.0,0.0,0.0,0.0,410131076.0,67004.0,309578012.0,4573315.0,3054175.0,0.0,0.0
2022-03-15,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,100.0,65835.0,55.0,0.0,5122452.0,5122452.0,0.0,0.0,55.0,102918805.0,65835.0,7918196.0,1409879.0,11338.0,0.0,0.0
2022-03-15,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15470.0,dynamic,94.65277777777777,62801.0,0.0,0.0,4886034.0,4886034.0,0.0,0.0,0.0,670739954.0,62801.0,545444380.0,7081682.0,5205966.0,0.0,0.0
2022-03-15,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15471.0,dynamic,100.0,66761.0,3.0,0.0,5193956.0,5193956.0,0.0,0.0,3.0,108347816.0,66761.0,12792282.0,1487262.0,11507.0,0.0,0.0
2022-03-15,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15472.0,dynamic,100.0,65831.0,1914.0,0.0,5122040.0,5122040.0,0.0,0.0,3828.0,370765066194.0,65831.0,70980597143.0,327790608.0,259185161.0,0.0,0.0
2022-03-15,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,66777.0,8.0,0.0,5195328.0,5195328.0,0.0,0.0,16.0,96751822473.0,66777.0,12931950481.0,84269448.0,50776405.0,0.0,0.0
2022-03-15,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15474.0,dynamic,98.33333333333333,65661.0,41.0,0.0,5108716.0,5108716.0,0.0,0.0,41.0,103872594.0,65661.0,115507895.0,1430315.0,85603.0,0.0,0.0
2022-03-15,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15475.0,dynamic,95.83333333333333,63865.0,3.0,0.0,4968900.0,4968900.0,0.0,0.0,3.0,104110353.0,63865.0,14456828.0,1429007.0,13769.0,0.0,0.0
2022-03-15,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,100.0,66789.0,0.0,0.0,5196426.0,5196426.0,0.0,0.0,0.0,983538802.0,66789.0,519497976.0,10569605.0,6289941.0,0.0,0.0
2022-03-15,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15477.0,dynamic,100.0,66786.0,0.0,0.0,5196048.0,5196048.0,0.0,0.0,0.0,658830620.0,66786.0,189703536.0,7200300.0,3632511.0,0.0,0.0
2022-03-15,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,100.0,65877.0,0.0,0.0,5125352.0,5125352.0,0.0,0.0,0.0,68378420325.0,65877.0,7517373987.0,56944443.0,32604566.0,0.0,0.0
2022-03-15,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15479.0,dynamic,100.0,66780.0,7.0,0.0,5195844.0,5195844.0,0.0,0.0,7.0,108235972.0,66780.0,7143771.0,1484893.0,7719.0,0.0,0.0
2022-03-15,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15480.0,dynamic,100.0,66767.0,0.0,0.0,5194850.0,5194850.0,0.0,0.0,0.0,758228678.0,66767.0,297176540.0,8298955.0,4486297.0,0.0,0.0
2022-03-15,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15481.0,dynamic,100.0,66783.0,172.0,0.0,5195900.0,5195900.0,0.0,0.0,344.0,372648386451.0,66783.0,59070307871.0,331561754.0,247474411.0,0.0,0.0
2022-03-15,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15482.0,dynamic,94.65277777777777,62823.0,2919.0,0.0,4887702.0,4887702.0,0.0,0.0,5838.0,250137471538.0,62823.0,38376616383.0,221740315.0,163802554.0,0.0,0.0
2022-03-15,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15483.0,dynamic,100.0,66984.0,0.0,0.0,5211474.0,5211474.0,0.0,0.0,0.0,109437806.0,66984.0,6788746.0,1501926.0,7805.0,0.0,0.0
2022-03-15,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15484.0,dynamic,100.0,66767.0,0.0,0.0,5194804.0,5194804.0,0.0,0.0,0.0,108977072.0,66767.0,12627568.0,1496319.0,10681.0,0.0,0.0
2022-03-15,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15485.0,dynamic,94.58333333333333,63238.0,3149.0,0.0,4920166.0,4920166.0,0.0,0.0,6298.0,211598404672.0,63238.0,30090591946.0,181715273.0,120690689.0,0.0,0.0
2022-03-15,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,66986.0,4.0,0.0,5211496.0,5211496.0,0.0,0.0,8.0,65896899702.0,66986.0,6545040198.0,54213956.0,28050348.0,0.0,0.0
2022-03-15,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15487.0,dynamic,100.0,66776.0,0.0,0.0,5195386.0,5195386.0,0.0,0.0,0.0,15876786890.0,66776.0,1258267778.0,13368657.0,5929294.0,0.0,0.0
2022-03-15,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,100.0,67014.0,64.0,0.0,5213690.0,5213690.0,0.0,0.0,128.0,167039980505.0,67014.0,19960712401.0,144505511.0,86367869.0,0.0,0.0
2022-03-15,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15489.0,dynamic,100.0,66790.0,27.0,0.0,5196368.0,5196368.0,0.0,0.0,54.0,222388314354.0,66790.0,28169915613.0,191752776.0,131109675.0,0.0,0.0
2022-03-15,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15490.0,dynamic,100.0,66772.0,0.0,0.0,5195112.0,5195112.0,0.0,0.0,0.0,807390944.0,66772.0,351776348.0,8831358.0,4892512.0,0.0,0.0
2022-03-15,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,66761.0,0.0,0.0,5194186.0,5194186.0,0.0,0.0,0.0,109105404.0,66761.0,12847878.0,1498128.0,10814.0,0.0,0.0
2022-03-15,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15492.0,dynamic,100.0,66785.0,1.0,0.0,5196060.0,5196060.0,0.0,0.0,1.0,109206850.0,66785.0,12902626.0,1499177.0,11798.0,0.0,0.0
2022-03-15,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,100.0,66517.0,1.0,0.0,5174988.0,5174988.0,0.0,0.0,1.0,108184916.0,66517.0,6572060.0,1484834.0,6710.0,0.0,0.0
2022-03-15,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15494.0,dynamic,100.0,65850.0,58.0,0.0,5123468.0,5123468.0,0.0,0.0,58.0,103115511.0,65850.0,14175423.0,1413327.0,15691.0,0.0,0.0
2022-03-15,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15495.0,dynamic,100.0,66804.0,0.0,0.0,5197488.0,5197488.0,0.0,0.0,0.0,109264758.0,66804.0,13346318.0,1500106.0,12794.0,0.0,0.0
2022-03-15,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15496.0,dynamic,100.0,65844.0,0.0,0.0,5122574.0,5122574.0,0.0,0.0,0.0,286904490.0,65844.0,126719316.0,3192547.0,1786686.0,0.0,0.0
2022-03-15,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,66749.0,0.0,0.0,5193410.0,5193410.0,0.0,0.0,0.0,108973308.0,66749.0,6436845.0,1495743.0,6295.0,0.0,0.0
2022-03-15,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,95.83333333333333,63839.0,0.0,0.0,4966728.0,4966728.0,0.0,0.0,0.0,1195203524.0,63839.0,816209828.0,13375524.0,8837805.0,0.0,0.0
2022-03-15,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15499.0,dynamic,100.0,67016.0,1.0,0.0,5213666.0,5213666.0,0.0,0.0,1.0,109066822.0,67016.0,7098940.0,1496520.0,7920.0,0.0,0.0
2022-03-15,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15500.0,dynamic,100.0,66794.0,0.0,0.0,5196688.0,5196688.0,0.0,0.0,0.0,109007308.0,66794.0,6663963.0,1496079.0,6614.0,0.0,0.0
2022-03-15,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,66764.0,0.0,0.0,5194288.0,5194288.0,0.0,0.0,0.0,1284277004.0,66764.0,852674180.0,13673567.0,9075185.0,0.0,0.0
2022-03-15,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15502.0,dynamic,95.69444444444444,63418.0,202.0,0.0,4934106.0,4934106.0,0.0,0.0,404.0,118843979592.0,63418.0,16622381127.0,101177168.0,66222156.0,0.0,0.0
2022-03-15,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15503.0,dynamic,95.69444444444444,63466.0,49.0,0.0,4937992.0,4937992.0,0.0,0.0,49.0,100078452.0,63466.0,77752456.0,1375291.0,59086.0,0.0,0.0
2022-03-15,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,100.0,65826.0,0.0,0.0,5122054.0,5122054.0,0.0,0.0,0.0,818248838.0,65826.0,694759236.0,8803615.0,6641830.0,0.0,0.0
2022-03-15,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,100.0,66802.0,2337.0,0.0,5197420.0,5197420.0,0.0,0.0,4674.0,388819539188.0,66802.0,58129103749.0,354265393.0,261502828.0,0.0,0.0
2022-03-15,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15506.0,dynamic,100.0,66741.0,2291.0,0.0,5192678.0,5192678.0,0.0,0.0,4582.0,196567497750.0,66741.0,25598683862.0,166743953.0,103481228.0,0.0,0.0
2022-03-15,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15507.0,dynamic,95.69444444444444,63473.0,0.0,0.0,4938598.0,4938598.0,0.0,0.0,0.0,336801458.0,63473.0,188456044.0,3850730.0,2346827.0,0.0,0.0
2022-03-15,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15508.0,dynamic,100.0,66787.0,8.0,0.0,5196358.0,5196358.0,0.0,0.0,16.0,85808088127.0,66787.0,14293315936.0,77169715.0,53953286.0,0.0,0.0
2022-03-15,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15509.0,dynamic,100.0,66778.0,120684.0,0.0,5195362.0,5195362.0,0.0,0.0,241368.0,326729671374.0,66778.0,50479295795.0,291682509.0,208342257.0,0.0,0.0
2022-03-15,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15510.0,dynamic,94.65277777777777,62795.0,42.0,0.0,4885738.0,4885738.0,0.0,0.0,42.0,98648062.0,62795.0,12996208.0,1351538.0,16319.0,0.0,0.0
2022-03-15,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15511.0,dynamic,100.0,66528.0,0.0,0.0,5176144.0,5176144.0,0.0,0.0,0.0,678961948.0,66528.0,217137920.0,7461989.0,3937195.0,0.0,0.0
2022-03-15,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,98.33333333333333,65664.0,0.0,0.0,5108772.0,5108772.0,0.0,0.0,0.0,600740400.0,65664.0,497382512.0,6699653.0,4720766.0,0.0,0.0
2022-03-16,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,66763.0,0.0,0.0,5194392.0,5194392.0,0.0,0.0,0.0,412582236.0,66763.0,262098860.0,4630364.0,2856553.0,0.0,0.0
2022-03-16,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15457.0,dynamic,100.0,66511.0,341.0,0.0,5175014.0,5175014.0,0.0,0.0,682.0,281776085017.0,66511.0,49806248551.0,247524795.0,205987450.0,0.0,0.0
2022-03-16,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15458.0,dynamic,100.0,66801.0,4.0,0.0,5197432.0,5197432.0,0.0,0.0,4.0,108754783.0,66801.0,13203534.0,1493015.0,11938.0,0.0,0.0
2022-03-16,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15459.0,dynamic,100.0,66998.0,54.0,0.0,5212686.0,5212686.0,0.0,0.0,108.0,43007357963.0,66998.0,5215548561.0,35300892.0,21703892.0,0.0,0.0
2022-03-16,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15460.0,dynamic,100.0,66783.0,4.0,0.0,5195992.0,5195992.0,0.0,0.0,8.0,69911266664.0,66783.0,8880006831.0,60124229.0,39946530.0,0.0,0.0
2022-03-16,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15461.0,dynamic,100.0,66538.0,0.0,0.0,5177128.0,5177128.0,0.0,0.0,0.0,703121612.0,66538.0,239312976.0,7695852.0,4014233.0,0.0,0.0
2022-03-16,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15462.0,dynamic,98.68055555555556,65692.0,17.0,0.0,5111104.0,5111104.0,0.0,0.0,34.0,447424672220.0,65692.0,79313877210.0,409049526.0,297622479.0,0.0,0.0
2022-03-16,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15463.0,dynamic,100.0,66778.0,0.0,0.0,5195776.0,5195776.0,0.0,0.0,0.0,750260368.0,66778.0,282929124.0,8356924.0,4461411.0,0.0,0.0
2022-03-16,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15464.0,dynamic,100.0,66792.0,0.0,0.0,5196666.0,5196666.0,0.0,0.0,0.0,1278427986.0,66792.0,845486792.0,13841995.0,9026718.0,0.0,0.0
2022-03-16,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,66784.0,0.0,0.0,5196256.0,5196256.0,0.0,0.0,0.0,1180897164.0,66784.0,739348488.0,12513949.0,7892399.0,0.0,0.0
2022-03-16,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15466.0,dynamic,100.0,65788.0,0.0,0.0,5118554.0,5118554.0,0.0,0.0,0.0,492260702.0,65788.0,344593900.0,5474778.0,3661049.0,0.0,0.0
2022-03-16,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15467.0,dynamic,100.0,65755.0,13.0,0.0,5115638.0,5115638.0,0.0,0.0,13.0,103428010.0,65755.0,13456216.0,1418329.0,15433.0,0.0,0.0
2022-03-16,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,66782.0,0.0,0.0,5195820.0,5195820.0,0.0,0.0,0.0,429146064.0,66782.0,315721436.0,4776500.0,3156604.0,0.0,0.0
2022-03-16,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,97.15277777777777,63909.0,9.0,0.0,4972144.0,4972144.0,0.0,0.0,9.0,101262785.0,63909.0,70331991.0,1394319.0,53170.0,0.0,0.0
2022-03-16,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15470.0,dynamic,97.15277777777777,63946.0,0.0,0.0,4974874.0,4974874.0,0.0,0.0,0.0,724149946.0,63946.0,601224388.0,7644914.0,5756291.0,0.0,0.0
2022-03-16,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15471.0,dynamic,100.0,66762.0,4.0,0.0,5194404.0,5194404.0,0.0,0.0,4.0,105814548.0,66762.0,12887643.0,1452186.0,11973.0,0.0,0.0
2022-03-16,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15472.0,dynamic,100.0,65831.0,1370.0,0.0,5121534.0,5121534.0,0.0,0.0,2740.0,384047984169.0,65831.0,61812662340.0,334553680.0,258860057.0,0.0,0.0
2022-03-16,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,66755.0,40.0,0.0,5193982.0,5193982.0,0.0,0.0,80.0,104376005482.0,66755.0,12961153536.0,89633297.0,55092361.0,0.0,0.0
2022-03-16,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15474.0,dynamic,100.0,66530.0,88.0,0.0,5176304.0,5176304.0,0.0,0.0,88.0,94795820.0,66530.0,32273580.0,1298073.0,30785.0,0.0,0.0
2022-03-16,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15475.0,dynamic,98.68055555555556,65713.0,1.0,0.0,5112692.0,5112692.0,0.0,0.0,1.0,107271469.0,65713.0,14996105.0,1472371.0,15481.0,0.0,0.0
2022-03-16,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,95.69444444444444,63920.0,0.0,0.0,4972748.0,4972748.0,0.0,0.0,0.0,952516424.0,63920.0,502432492.0,10227312.0,6076695.0,0.0,0.0
2022-03-16,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15477.0,dynamic,100.0,66762.0,0.0,0.0,5194036.0,5194036.0,0.0,0.0,0.0,652835508.0,66762.0,187167948.0,7135295.0,3600374.0,0.0,0.0
2022-03-16,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,97.15277777777777,63938.0,0.0,0.0,4974648.0,4974648.0,0.0,0.0,0.0,55902838362.0,63938.0,6196279378.0,46973892.0,28283498.0,0.0,0.0
2022-03-16,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15479.0,dynamic,100.0,66769.0,92.0,0.0,5194688.0,5194688.0,0.0,0.0,92.0,96736260.0,66769.0,29406475.0,1326264.0,28120.0,0.0,0.0
2022-03-16,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15480.0,dynamic,100.0,66775.0,0.0,0.0,5195490.0,5195490.0,0.0,0.0,0.0,752723230.0,66775.0,293534264.0,8267594.0,4432652.0,0.0,0.0
