NE Name,fdn,BT,BTSID,CN,IDTYPE,MOIndex,SN,SRN,className,name,neID
FTBSC02,"NE=280,BTSBRD=235_0_16_0",FAN,235,0,BYID,26_235_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=235, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=235_0_18_0",UEIU,235,0,BYID,26_235_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=235, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=235_0_19_0",UPEU,235,0,BYID,26_235_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=235, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=235_0_6_0",GTMU,235,0,BYID,26_235_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=235, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=236_0_16_0",FAN,236,0,BYID,26_236_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=236, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=236_0_18_0",UEIU,236,0,BYID,26_236_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=236, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=236_0_19_0",UPEU,236,0,BYID,26_236_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=236, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=236_0_6_0",GTMU,236,0,BYID,26_236_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=236, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=246_0_0_11",FMU,246,0,BYID,26_246_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=246, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=246_0_16_0",FAN,246,0,BYID,26_246_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=246, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=246_0_18_0",UEIU,246,0,BYID,26_246_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=246, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=246_0_19_0",UPEU,246,0,BYID,26_246_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=246, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=246_0_6_0",GTMU,246,0,BYID,26_246_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=246, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=247_0_16_0",FAN,247,0,BYID,26_247_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=247, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=247_0_18_0",UEIU,247,0,BYID,26_247_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=247, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=247_0_19_0",UPEU,247,0,BYID,26_247_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=247, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=247_0_6_0",GTMU,247,0,BYID,26_247_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=247, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=267_0_6_0",GTMU,267,0,BYID,26_267_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=267, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=40_0_16_0",FAN,40,0,BYID,26_40_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=40, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=40_0_18_0",UEIU,40,0,BYID,26_40_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=40, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=40_0_19_0",UPEU,40,0,BYID,26_40_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=40, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=40_0_6_0",GTMU,40,0,BYID,26_40_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=40, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=40_0_0_11",FMU,40,0,BYID,26_40_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=40, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=268_0_16_0",FAN,268,0,BYID,26_268_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=268, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=196_0_6_0",GTMU,196,0,BYID,26_196_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=196, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=196_0_16_0",FAN,196,0,BYID,26_196_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=196, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=196_0_19_0",UPEU,196,0,BYID,26_196_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=196, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=198_0_6_0",GTMU,198,0,BYID,26_198_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=198, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=198_0_16_0",FAN,198,0,BYID,26_198_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=198, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=198_0_19_0",UPEU,198,0,BYID,26_198_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=198, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=89_0_6_0",GTMU,89,0,BYID,26_89_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=89, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=89_0_16_0",FAN,89,0,BYID,26_89_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=89, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=89_0_19_0",UPEU,89,0,BYID,26_89_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=89, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=182_0_6_0",GTMU,182,0,BYID,26_182_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=182, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=182_0_16_0",FAN,182,0,BYID,26_182_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=182, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=182_0_19_0",UPEU,182,0,BYID,26_182_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=182, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=150_0_6_0",GTMU,150,0,BYID,26_150_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=150, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=150_0_16_0",FAN,150,0,BYID,26_150_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=150, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=150_0_19_0",UPEU,150,0,BYID,26_150_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=150, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=186_0_18_0",UPEU,186,0,BYID,26_186_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=186, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=177_0_18_0",UPEU,177,0,BYID,26_177_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=177, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=179_0_18_0",UEIU,179,0,BYID,26_179_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=179, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=187_0_6_0",GTMU,187,0,BYID,26_187_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=187, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=187_0_16_0",FAN,187,0,BYID,26_187_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=187, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=187_0_19_0",UPEU,187,0,BYID,26_187_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=187, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=187_0_0_11",FMU,187,0,BYID,26_187_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=187, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=187_0_18_0",UEIU,187,0,BYID,26_187_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=187, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=155_0_18_0",UEIU,155,0,BYID,26_155_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=155, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=202_0_0_11",FMU,202,0,BYID,26_202_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=202, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=213_0_0_11",FMU,213,0,BYID,26_213_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=213, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=213_0_16_0",FAN,213,0,BYID,26_213_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=213, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=213_0_18_0",UPEU,213,0,BYID,26_213_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=213, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=213_0_19_0",UPEU,213,0,BYID,26_213_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=213, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=213_0_6_0",GTMU,213,0,BYID,26_213_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=213, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=214_0_0_11",FMU,214,0,BYID,26_214_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=214, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=214_0_16_0",FAN,214,0,BYID,26_214_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=214, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=214_0_18_0",UEIU,214,0,BYID,26_214_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=214, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=214_0_19_0",UPEU,214,0,BYID,26_214_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=214, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=214_0_6_0",GTMU,214,0,BYID,26_214_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=214, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=225_0_16_0",FAN,225,0,BYID,26_225_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=225, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=225_0_18_0",UEIU,225,0,BYID,26_225_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=225, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=225_0_19_0",UPEU,225,0,BYID,26_225_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=225, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=225_0_6_0",GTMU,225,0,BYID,26_225_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=225, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=243_0_16_0",FAN,243,0,BYID,26_243_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=243, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=243_0_18_0",UEIU,243,0,BYID,26_243_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=243, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=243_0_19_0",UPEU,243,0,BYID,26_243_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=243, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=243_0_6_0",GTMU,243,0,BYID,26_243_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=243, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=243_0_0_11",FMU,243,0,BYID,26_243_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=243, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=257_0_16_0",FAN,257,0,BYID,26_257_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=257, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=257_0_18_0",UPEU,257,0,BYID,26_257_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=257, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=257_0_19_0",UPEU,257,0,BYID,26_257_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=257, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=257_0_6_0",GTMU,257,0,BYID,26_257_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=257, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=258_0_16_0",FAN,258,0,BYID,26_258_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=258, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=258_0_18_0",UEIU,258,0,BYID,26_258_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=258, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=258_0_19_0",UPEU,258,0,BYID,26_258_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=258, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=258_0_6_0",GTMU,258,0,BYID,26_258_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=258, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=269_0_16_0",FAN,269,0,BYID,26_269_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=269, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=269_0_18_0",UEIU,269,0,BYID,26_269_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=269, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=269_0_19_0",UPEU,269,0,BYID,26_269_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=269, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=269_0_6_0",GTMU,269,0,BYID,26_269_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=269, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=268_0_18_0",UEIU,268,0,BYID,26_268_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=268, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=268_0_19_0",UPEU,268,0,BYID,26_268_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=268, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=268_0_6_0",GTMU,268,0,BYID,26_268_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=268, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=159_0_6_0",GTMU,159,0,BYID,26_159_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=159, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=159_0_16_0",FAN,159,0,BYID,26_159_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=159, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=159_0_19_0",UPEU,159,0,BYID,26_159_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=159, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=142_0_6_0",GTMU,142,0,BYID,26_142_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=142, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=142_0_16_0",FAN,142,0,BYID,26_142_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=142, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=142_0_19_0",UPEU,142,0,BYID,26_142_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=142, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=168_0_6_0",GTMU,168,0,BYID,26_168_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=168, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=168_0_16_0",FAN,168,0,BYID,26_168_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=168, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=168_0_19_0",UPEU,168,0,BYID,26_168_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=168, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=160_0_6_0",GTMU,160,0,BYID,26_160_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=160, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=160_0_16_0",FAN,160,0,BYID,26_160_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=160, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=160_0_19_0",UPEU,160,0,BYID,26_160_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=160, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=152_0_6_0",GTMU,152,0,BYID,26_152_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=152, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=152_0_16_0",FAN,152,0,BYID,26_152_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=152, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=152_0_19_0",UPEU,152,0,BYID,26_152_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=152, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=142_0_0_11",FMU,142,0,BYID,26_142_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=142, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=143_0_18_0",UEIU,143,0,BYID,26_143_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=143, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=150_0_18_0",UPEU,150,0,BYID,26_150_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=150, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=206_0_6_0",GTMU,206,0,BYID,26_206_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=206, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=206_0_16_0",FAN,206,0,BYID,26_206_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=206, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=206_0_19_0",UPEU,206,0,BYID,26_206_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=206, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=206_0_18_0",UEIU,206,0,BYID,26_206_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=206, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=203_0_6_0",GTMU,203,0,BYID,26_203_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=203, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=203_0_16_0",FAN,203,0,BYID,26_203_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=203, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=203_0_19_0",UPEU,203,0,BYID,26_203_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=203, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=210_0_6_0",GTMU,210,0,BYID,26_210_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=210, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=210_0_16_0",FAN,210,0,BYID,26_210_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=210, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=210_0_19_0",UPEU,210,0,BYID,26_210_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=210, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=94_0_6_0",GTMU,94,0,BYID,26_94_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=94, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=94_0_16_0",FAN,94,0,BYID,26_94_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=94, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=94_0_19_0",UPEU,94,0,BYID,26_94_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=94, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=229_0_16_0",FAN,229,0,BYID,26_229_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=229, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=229_0_18_0",UEIU,229,0,BYID,26_229_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=229, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=229_0_19_0",UPEU,229,0,BYID,26_229_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=229, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=229_0_6_0",GTMU,229,0,BYID,26_229_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=229, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=232_0_0_11",FMU,232,0,BYID,26_232_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=232, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=232_0_16_0",FAN,232,0,BYID,26_232_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=232, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=232_0_18_0",UEIU,232,0,BYID,26_232_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=232, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=232_0_19_0",UPEU,232,0,BYID,26_232_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=232, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=232_0_6_0",GTMU,232,0,BYID,26_232_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=232, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=262_0_16_0",FAN,262,0,BYID,26_262_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=262, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=262_0_18_0",UEIU,262,0,BYID,26_262_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=262, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=262_0_19_0",UPEU,262,0,BYID,26_262_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=262, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=262_0_6_0",GTMU,262,0,BYID,26_262_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=262, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=262_0_0_11",FMU,262,0,BYID,26_262_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=262, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=271_0_0_11",FMU,271,0,BYID,26_271_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=271, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
