begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ipDataTrafficVolume,ipDataTrafficVolumePckDisc,ipDataTrafficVolumePackets,ipDataTrafficVolumeDiscards,ipv4OutPackets,ipv4InPackets,ipv4InOctets,ipv4InReassembledPackets,ipv4InErrors,ipv4OutOctets,ifInDiscardedMCastPackets,ifInOctets,ifOutMCastPackets,ifOutFragPackets,ifInMCastPackets,ifOutDroppedPackets,ifOutDroppedOctets,ifInErrors,ifOutFragments,ifInPackets,ifOutOctets,ifInMCastOctets,ifOutMCastOctets,ifInDiscardedMCastOctets,ifOutPackets
2022-03-13,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15463.0,dynamic,100.0,,,,,,,,,,,66803.0,765130892.0,0.0,0.0,66803.0,0.0,0.0,0.0,0.0,8515339.0,285100376.0,5197408.0,0.0,5197408.0,4532059.0
2022-03-15,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15474.0,dynamic,98.33333333333333,,,,,,,,,,,65661.0,103872594.0,0.0,41.0,65661.0,0.0,0.0,0.0,41.0,1430315.0,115507895.0,5108716.0,0.0,5108716.0,85603.0
2022-03-17,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,95.83333333333333,,,,,,,,,,,63952.0,405798898.0,0.0,0.0,63952.0,0.0,0.0,0.0,0.0,4529737.0,253635304.0,4975722.0,0.0,4975722.0,2804307.0
2022-03-17,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15458.0,dynamic,100.0,,,,,,,,,,,66536.0,108828092.0,0.0,0.0,66536.0,0.0,0.0,0.0,0.0,1494052.0,13224991.0,5176370.0,0.0,5176370.0,11842.0
2022-03-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15471.0,dynamic,100.0,,,,,,,,,,,65876.0,106811960.0,0.0,31.0,65876.0,0.0,0.0,0.0,31.0,1464709.0,13538288.0,5125042.0,0.0,5125042.0,14071.0
2022-03-16,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,97.15277777777777,,,,,,,,,,,63938.0,55902838362.0,0.0,0.0,63938.0,0.0,0.0,0.0,0.0,46973892.0,6196279378.0,4974648.0,0.0,4974648.0,28283498.0
2022-03-14,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15509.0,dynamic,100.0,,,,,,,,,,,66772.0,326640768142.0,0.0,262.0,66772.0,0.0,0.0,0.0,524.0,287359907.0,43073899069.0,5194882.0,0.0,5194882.0,194620867.0
2022-03-12,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15467.0,dynamic,95.83333333333333,,,,,,,,,,,64028.0,102793353.0,0.0,6.0,64028.0,0.0,0.0,0.0,6.0,1410217.0,12378001.0,4981342.0,0.0,4981342.0,13781.0
2022-03-12,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,254.0,dynamic,0.3472222222222222,,,,,,,,,,,442.0,1033171342.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,826422.0,88702750.0,34394.0,0.0,34394.0,447765.0
2022-03-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15464.0,dynamic,100.0,,,,,,,,,,,66806.0,1294960736.0,0.0,0.0,66806.0,0.0,0.0,0.0,0.0,14016320.0,838794652.0,5197648.0,0.0,5197648.0,9042000.0
2022-03-17,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,274.0,dynamic,0.4166666666666667,,,,,44252.0,94644.0,118310056.0,0.0,0.0,6226595.0,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,285.0,dynamic,4.166666666666667,,,,,348.0,58791.0,4268726.0,0.0,0.0,395699.0,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15461.0,dynamic,100.0,,,,,,,,,,,66958.0,712536050.0,0.0,0.0,66958.0,0.0,0.0,0.0,0.0,7800324.0,243239260.0,5209670.0,0.0,5209670.0,4074390.0
2022-03-15,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,100.0,,,,,,,,,,,65826.0,818248838.0,0.0,0.0,65826.0,0.0,0.0,0.0,0.0,8803615.0,694759236.0,5122054.0,0.0,5122054.0,6641830.0
2022-03-11,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15490.0,dynamic,100.0,,,,,,,,,,,66822.0,843745218.0,0.0,0.0,66822.0,0.0,0.0,0.0,0.0,9212487.0,371791032.0,5199066.0,0.0,5199066.0,5116861.0
2022-03-13,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15477.0,dynamic,100.0,,,,,,,,,,,66746.0,677995260.0,0.0,0.0,66746.0,0.0,0.0,0.0,0.0,7419121.0,203105344.0,5192940.0,0.0,5192940.0,3770012.0
2022-03-19,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15461.0,dynamic,91.04166666666667,,,,,,,,,,,60582.0,684223706.0,0.0,0.0,60582.0,0.0,0.0,0.0,0.0,7481426.0,236273920.0,4713390.0,0.0,4713390.0,3923321.0
2022-03-11,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15499.0,dynamic,100.0,,,,,,,,,,,66787.0,108637390.0,0.0,0.0,66787.0,0.0,0.0,0.0,0.0,1490693.0,7077594.0,5196404.0,0.0,5196404.0,7696.0
2022-03-14,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,98.75,,,,,,,,,,,65737.0,1122910112.0,0.0,0.0,65737.0,0.0,0.0,0.0,0.0,12648949.0,777728356.0,5114520.0,0.0,5114520.0,8328192.0
2022-03-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15496.0,dynamic,100.0,,,,,,,,,,,65729.0,297893538.0,0.0,0.0,65729.0,0.0,0.0,0.0,0.0,3318377.0,134198800.0,5114386.0,0.0,5114386.0,1912940.0
2022-03-16,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,100.0,,,,,,,,,,,65851.0,830141568.0,0.0,0.0,65851.0,0.0,0.0,0.0,0.0,8945678.0,711224520.0,5123364.0,0.0,5123364.0,6858398.0
2022-03-13,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15460.0,dynamic,100.0,,,,,,,,,,,66742.0,66847301332.0,0.0,2.0,66742.0,0.0,0.0,0.0,4.0,56699030.0,8443545222.0,5192482.0,0.0,5192482.0,35324015.0
2022-03-14,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15484.0,dynamic,100.0,,,,,,,,,,,66776.0,109044076.0,0.0,0.0,66776.0,0.0,0.0,0.0,0.0,1497157.0,12669863.0,5195662.0,0.0,5195662.0,11282.0
2022-03-15,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15475.0,dynamic,95.83333333333333,,,,,,,,,,,63865.0,104110353.0,0.0,3.0,63865.0,0.0,0.0,0.0,3.0,1429007.0,14456828.0,4968900.0,0.0,4968900.0,13769.0
2022-03-15,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,284.0,dynamic,0.1388888888888889,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15461.0,dynamic,100.0,,,,,,,,,,,66538.0,703121612.0,0.0,0.0,66538.0,0.0,0.0,0.0,0.0,7695852.0,239312976.0,5177128.0,0.0,5177128.0,4014233.0
2022-03-14,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15503.0,dynamic,100.0,,,,,,,,,,,65450.0,107244537.0,0.0,5.0,65450.0,0.0,0.0,0.0,5.0,1475088.0,32859038.0,5092204.0,0.0,5092204.0,25886.0
2022-03-19,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,86.80555555555556,,,,,,,,,,,57918.0,905454634.0,0.0,0.0,57918.0,0.0,0.0,0.0,0.0,9724254.0,472631712.0,4506158.0,0.0,4506158.0,5770540.0
2022-03-18,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,95.83333333333333,,,,,,,,,,,64017.0,1226350558.0,0.0,0.0,64017.0,0.0,0.0,0.0,0.0,13732573.0,830216192.0,4980646.0,0.0,4980646.0,8855380.0
2022-03-12,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15461.0,dynamic,100.0,,,,,,,,,,,66783.0,749186334.0,0.0,0.0,66783.0,0.0,0.0,0.0,0.0,8181973.0,257894552.0,5195762.0,0.0,5195762.0,4282336.0
2022-03-13,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,100.0,,,,,,,,,,,66193.0,108251844.0,0.0,14.0,66193.0,0.0,0.0,0.0,14.0,1484405.0,7561775.0,5149436.0,0.0,5149436.0,10594.0
2022-03-11,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,,,,,,,,,,,66823.0,423605882.0,0.0,0.0,66823.0,0.0,0.0,0.0,0.0,4720360.0,318295952.0,5199054.0,0.0,5199054.0,3162080.0
2022-03-13,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,100.0,,,,,,,,,,,66767.0,1018289144.0,0.0,0.0,66767.0,0.0,0.0,0.0,0.0,10925334.0,546057260.0,5194712.0,0.0,5194712.0,6520820.0
2022-03-12,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,100.0,,,,,,,,,,,66044.0,843698954.0,0.0,0.0,66044.0,0.0,0.0,0.0,0.0,9043398.0,714911328.0,5138482.0,0.0,5138482.0,6765183.0
2022-03-17,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15466.0,dynamic,95.83333333333333,,,,,,,,,,,62505.0,527735146.0,0.0,0.0,62505.0,0.0,0.0,0.0,0.0,5762760.0,393284776.0,4863458.0,0.0,4863458.0,4171613.0
2022-03-17,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,262.0,dynamic,0.4166666666666667,,,,,,,,,,,87.0,287205.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,715.0,199678.0,6730.0,0.0,6730.0,985.0
2022-03-13,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15506.0,dynamic,100.0,,,,,,,,,,,65785.0,165201456185.0,0.0,0.0,65785.0,0.0,0.0,0.0,0.0,139648344.0,21902358430.0,5118590.0,0.0,5118590.0,82675027.0
2022-03-18,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15459.0,dynamic,100.0,,,,,,,,,,,66769.0,24720782403.0,0.0,1545255.0,66769.0,0.0,0.0,0.0,3090510.0,21765662.0,6345409895.0,5194642.0,0.0,5194642.0,17054443.0
2022-03-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,100.0,,,,,,,,,,,65699.0,65821402468.0,0.0,0.0,65699.0,0.0,0.0,0.0,0.0,53238315.0,6819594073.0,5111756.0,0.0,5111756.0,28715413.0
2022-03-17,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,267.0,dynamic,0.4166666666666667,,,,,2234.0,3335.0,279232.0,0.0,0.0,204768.0,,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,284.0,dynamic,1.1111111111111112,,,,,63338.0,99748.0,8994432.0,0.0,27.0,5796708.0,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15466.0,dynamic,100.0,,,,,,,,,,,65574.0,546854662.0,0.0,0.0,65574.0,0.0,0.0,0.0,0.0,6052526.0,401785132.0,5101894.0,0.0,5101894.0,4249199.0
2022-03-11,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,100.0,,,,,,,,,,,66807.0,181545543729.0,0.0,36.0,66807.0,0.0,0.0,0.0,72.0,155801943.0,23516504245.0,5197590.0,0.0,5197590.0,95087487.0
2022-03-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,,,,,,,,,,,66832.0,109179024.0,0.0,0.0,66832.0,0.0,0.0,0.0,0.0,1498904.0,12993862.0,5199820.0,0.0,5199820.0,11575.0
2022-03-17,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,297.0,dynamic,0.3472222222222222,441839466.0,4636.0,318001.0,6542167.0,,,,,,,,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15480.0,dynamic,95.83333333333333,,,,,,,,,,,63874.0,826840432.0,0.0,0.0,63874.0,0.0,0.0,0.0,0.0,9109755.0,389194960.0,4969620.0,0.0,4969620.0,5072005.0
2022-03-17,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,251.0,dynamic,0.4166666666666667,,,,,,,,,,,287.0,140509179.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,171842.0,56889208.0,22316.0,0.0,22316.0,138435.0
2022-03-14,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15495.0,dynamic,100.0,,,,,,,,,,,66799.0,109175430.0,0.0,0.0,66799.0,0.0,0.0,0.0,0.0,1499043.0,13189531.0,5196904.0,0.0,5196904.0,11650.0
2022-03-13,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15457.0,dynamic,100.0,,,,,,,,,,,66419.0,320697971224.0,0.0,27.0,66419.0,0.0,0.0,0.0,54.0,279040047.0,54077424694.0,5167884.0,0.0,5167884.0,184772000.0
2022-03-12,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15480.0,dynamic,100.0,,,,,,,,,,,66784.0,796799758.0,0.0,0.0,66784.0,0.0,0.0,0.0,0.0,8764820.0,311196824.0,5195934.0,0.0,5195934.0,4703961.0
2022-03-15,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,,,,,,,,,,,66764.0,1284277004.0,0.0,0.0,66764.0,0.0,0.0,0.0,0.0,13673567.0,852674180.0,5194288.0,0.0,5194288.0,9075185.0
2022-03-15,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,,,,,,,,,,,66986.0,65896899702.0,0.0,4.0,66986.0,0.0,0.0,0.0,8.0,54213956.0,6545040198.0,5211496.0,0.0,5211496.0,28050348.0
2022-03-15,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,,,,,,,,,,,66753.0,1180925330.0,0.0,0.0,66753.0,0.0,0.0,0.0,0.0,12495605.0,732275228.0,5193546.0,0.0,5193546.0,7855450.0
2022-03-17,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15492.0,dynamic,100.0,,,,,,,,,,,66786.0,109180842.0,0.0,0.0,66786.0,0.0,0.0,0.0,0.0,1498519.0,13044313.0,5195910.0,0.0,5195910.0,12164.0
2022-03-17,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15507.0,dynamic,95.83333333333333,,,,,,,,,,,61904.0,360147702.0,0.0,0.0,61904.0,0.0,0.0,0.0,0.0,4067867.0,210340952.0,4815930.0,0.0,4815930.0,2714100.0
2022-03-19,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,91.04166666666667,,,,,,,,,,,60607.0,1109307014.0,0.0,0.0,60607.0,0.0,0.0,0.0,0.0,11756578.0,682778168.0,4714930.0,0.0,4714930.0,7355955.0
2022-03-16,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,,,,,,,,,,,66782.0,1307708160.0,0.0,0.0,66782.0,0.0,0.0,0.0,0.0,13959713.0,886352328.0,5196004.0,0.0,5196004.0,9349519.0
2022-03-19,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,91.04166666666667,,,,,,,,,,,60568.0,51270353701.0,0.0,68.0,60568.0,0.0,0.0,0.0,136.0,44687157.0,7577174328.0,4712316.0,0.0,4712316.0,24604175.0
2022-03-15,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,245.0,dynamic,0.1388888888888889,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,95.83333333333333,,,,,,,,,,,63185.0,833812998.0,0.0,0.0,63185.0,0.0,0.0,0.0,0.0,8902174.0,709631980.0,4916386.0,0.0,4916386.0,6815190.0
2022-03-16,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15496.0,dynamic,97.15277777777777,,,,,,,,,,,63955.0,284365258.0,0.0,0.0,63955.0,0.0,0.0,0.0,0.0,3159562.0,126447896.0,4975594.0,0.0,4975594.0,1795517.0
2022-03-16,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,,,,,,,,,,,66784.0,1180897164.0,0.0,0.0,66784.0,0.0,0.0,0.0,0.0,12513949.0,739348488.0,5196256.0,0.0,5196256.0,7892399.0
2022-03-19,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,91.04166666666667,,,,,,,,,,,60855.0,1176129584.0,0.0,0.0,60855.0,0.0,0.0,0.0,0.0,12564899.0,751345920.0,4734724.0,0.0,4734724.0,8032204.0
2022-03-11,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15467.0,dynamic,100.0,,,,,,,,,,,65718.0,107488492.0,0.0,14.0,65718.0,0.0,0.0,0.0,14.0,1474472.0,13364555.0,5113000.0,0.0,5113000.0,13692.0
2022-03-15,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15503.0,dynamic,95.69444444444444,,,,,,,,,,,63466.0,100078452.0,0.0,49.0,63466.0,0.0,0.0,0.0,49.0,1375291.0,77752456.0,4937992.0,0.0,4937992.0,59086.0
2022-03-16,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,,,,,,,,,,,66572.0,54861433273.0,0.0,78.0,66572.0,0.0,0.0,0.0,156.0,46851508.0,6417313965.0,5179480.0,0.0,5179480.0,23504928.0
2022-03-18,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15477.0,dynamic,100.0,,,,,,,,,,,66772.0,675545286.0,0.0,0.0,66772.0,0.0,0.0,0.0,0.0,7388077.0,199880204.0,5194790.0,0.0,5194790.0,3739886.0
2022-03-18,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15460.0,dynamic,100.0,,,,,,,,,,,66763.0,70829481343.0,0.0,642077.0,66763.0,0.0,0.0,0.0,1284154.0,60003112.0,9003430463.0,5194576.0,0.0,5194576.0,39357091.0
2022-03-19,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,90.97222222222223,,,,,,,,,,,60622.0,367943024603.0,0.0,49.0,60622.0,0.0,0.0,0.0,98.0,333575444.0,53342525064.0,4716636.0,0.0,4716636.0,246398448.0
2022-03-16,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15495.0,dynamic,100.0,,,,,,,,,,,66772.0,109233047.0,0.0,0.0,66772.0,0.0,0.0,0.0,0.0,1499520.0,13369908.0,5195480.0,0.0,5195480.0,12221.0
2022-03-19,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15500.0,dynamic,90.97222222222223,,,,,,,,,,,60848.0,100536741.0,0.0,2.0,60848.0,0.0,0.0,0.0,2.0,1385066.0,66202979.0,4733888.0,0.0,4733888.0,48773.0
2022-03-11,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,100.0,,,,,,,,,,,66798.0,108588092.0,0.0,0.0,66798.0,0.0,0.0,0.0,0.0,1490316.0,6616738.0,5197008.0,0.0,5197008.0,7242.0
2022-03-11,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15508.0,dynamic,100.0,,,,,,,,,,,66809.0,80863908165.0,0.0,1.0,66809.0,0.0,0.0,0.0,2.0,73452851.0,11786617795.0,5198394.0,0.0,5198394.0,49664589.0
